Repliccate,Gene_trees
1222,"(((((U,B),V),W),(((S,T),((((R,R),((Q,Q),Q)),P),(O,O))),(G,((((E,E),((D,D),H)),(((((N,N),(((M,M),M),M)),N),(L,K)),((J,J),J))),(F,(I,C)))))),A);"
1004,"((A,A),((((B,V),W),U),(((S,S),(((((P,Q),P),R),P),(O,O))),((T,T),((((N,M),((L,L),(K,K))),(((((G,F),F),(I,I)),F),((((H,H),E),D),J))),C)))));"
1388,"(((((V,V),(U,B)),(((W,W),W),W)),((T,((S,S),(((R,Q),(P,P)),((((O,O),O),O),O)))),(((N,M),(((((((L,L),L),L),L),L),L),K)),(J,((E,(H,D)),(I,((F,G),C))))))),A);"
1398,"(((((U,W),V),B),((T,T),(((S,S),((P,(((((R,Q),R),Q),Q),P)),(O,O))),((N,(M,M)),(((L,L),K),((J,J),(((F,(F,((G,G),I))),(((((H,E),H),D),E),D)),((((C,C),C),C),C)))))))),A);"
5162,"((((((U,V),W),B),(D,(R,O))),(A,A)),((((T,(S,((R,Q),O))),((L,((N,M),K)),(J,(I,((E,(H,D)),((F,G),C)))))),(((U,B),W),V)),A));"
5456,"(((((B,B),V),((U,U),(W,W))),((((T,T),((S,S),(((((R,Q),R),Q),(P,P)),(O,O)))),((((N,N),M),M),((L,L),K))),((J,J),((F,F),(G,((E,((H,H),(D,D))),(I,C))))))),(A,A));"
6616,"(((((((((U,W),V),B),(((T,T),T),T)),((((((((Q,P),O),R),P),Q),P),P),R)),(((M,M),N),N)),((G,G),(E,((((((I,F),I),F),I),(J,J)),(((((D,C),D),H),H),C))))),(L,(K,(((S,S),S),(K,K))))),(A,A));"
10649,"((((((U,U),(((B,B),B),B)),(((((W,W),W),W),W),W)),V),((P,(((R,Q),(S,T)),O)),((((N,M),((((L,L),L),L),L)),K),(J,((E,(E,(H,D))),(F,(I,(G,C)))))))),A);"
247,"(((((B,W),V),U),(((T,T),((S,S),(((R,R),((P,P),P)),(Q,(O,O))))),(J,(((((L,L),L),L),(((N,M),N),(K,K))),(G,(F,(((E,E),(H,D)),((I,I),(C,C))))))))),A);"
7371,"((((((S,(R,P)),((S,S),((R,Q),P))),((S,T),(P,(R,(O,(Q,O)))))),((I,K),((L,((N,M),K)),(J,(((F,G),((E,E),(H,D))),(I,C)))))),(A,((((U,U),B),V),W))),V);"
8217,"((((V,V),(((U,U),B),W)),((T,((S,S),(((((Q,Q),(R,R)),Q),(P,P)),(O,O)))),(((N,(((M,M),M),M)),(L,K)),(((J,J),J),(((F,G),(H,(((D,E),E),D))),(I,((C,C),C))))))),A);"
7539,"((((U,B),V),W),((T,((S,S),(((R,R),(Q,Q)),(((P,P),P),O)))),((((N,N),M),((L,L),(K,K))),((J,J),((((E,E),((H,H),H)),D),((((F,F),F),(G,G)),((I,I),C)))))));"
1837,"((((V,V),(B,(((U,U),U),(W,W)))),(S,((T,(S,(((R,Q),P),O))),((M,(I,C)),(((L,L),((N,((M,(N,M)),(M,M))),K)),((E,J),(E,((H,D),((((C,I),F),G),C))))))))),(A,A));"
7251,"((((((V,V),W),((U,U),B)),((T,(S,(((R,Q),P),((O,O),O)))),(((N,M),(L,K)),((J,J),((E,((H,H),((D,D),D))),((G,G),(G,((F,F),(I,(C,C)))))))))),A),L);"
1694,"(((((S,((R,Q),O)),(((N,M),L),((I,(E,D)),J))),V),A),((((T,((R,Q),P)),((M,(L,K)),(J,((E,(H,D)),((F,G),(I,C)))))),(((U,B),W),V)),(T,I)));"
2526,"(A,((((V,V),(U,B)),W),((T,(S,((((((((P,R),R),R),R),R),((((((((Q,Q),Q),Q),Q),Q),Q),Q),Q)),R),(O,O)))),((((N,N),(((M,M),M),M)),(L,K)),((((J,J),J),J),(((((D,H),F),E),H),((G,G),(I,C))))))));"
10652,"((((((V,V),U),W),B),((T,(S,((Q,(R,P)),((O,O),O)))),((((N,(((((M,M),M),M),M),M)),(L,L)),(L,K)),(J,((I,((((H,H),H),H),((((E,E),E),E),(((D,D),D),D)))),(G,(F,C))))))),A);"
10714,"(((((((((((V,V),V),V),(W,W)),(U,(B,B))),(((((M,M),M),M),M),(N,(((L,L),K),(J,((((G,G),F),G),((((((((E,H),E),H),E),E),E),(D,D)),(I,C)))))))),((S,S),S)),T),O),(R,((Q,Q),(P,P)))),A);"
9568,"(A,((((V,V),((W,W),W)),(U,((((B,B),B),B),B))),((T,(((S,S),S),(((R,(R,(Q,Q))),(P,P)),(O,O)))),(((((N,N),N),M),(L,K)),(J,(((F,G),((H,D),E)),(I,((C,C),C))))))));"
1084,"((((U,(((B,B),B),B)),V),W),((((T,T),T),((((S,S),S),S),((((O,P),P),(R,Q)),P))),((E,(D,((H,H),(((((L,L),L),L),((((M,N),M),N),((K,K),K))),((J,J),J))))),(((((F,F),G),F),F),(((I,I),I),C)))));"
11533,"((((((V,V),V),((U,U),B)),W),(((((T,T),T),T),((S,S),(((((Q,Q),Q),R),((P,P),P)),(O,O)))),(((((N,M),M),N),(L,((K,K),K))),(((J,J),J),(I,((((F,G),((G,G),G)),(((E,E),H),D)),C)))))),(A,A));"
1376,"(((((U,W),V),B),((S,(T,(((((R,R),R),Q),P),(O,O)))),((J,J),((((N,N),(M,M)),(L,K)),((E,(((H,H),H),(D,D))),((F,((G,G),G)),(I,((((C,C),C),C),C)))))))),A);"
1421,"(((((V,V),V),((U,U),((B,B),(W,W)))),((T,((S,S),(((((P,P),P),P),P),(((R,Q),O),R)))),((L,L),((N,M),(((K,K),K),((((E,E),E),(I,((H,H),D))),(C,((F,((G,G),G)),((((((C,J),C),C),J),C),C))))))))),A);"
4158,"((((((((V,V),V),V),V),(U,(B,B))),(W,W)),((T,(((S,S),S),(((R,((((Q,Q),Q),Q),Q)),(P,P)),O))),((((N,M),((L,L),L)),K),(J,((E,(H,D)),((F,G),(I,C))))))),A);"
8137,"((((((((((V,V),V),V),V),V),V),V),((U,((B,B),B)),((((W,W),W),W),W))),((T,((((S,S),S),S),((((R,R),Q),(P,P)),O))),(((N,M),((L,L),K)),((E,((H,H),D)),(J,((F,G),(I,C))))))),A);"
3884,"(A,((((W,V),(U,B)),((S,S),(T,((R,((P,P),((((O,O),O),O),O))),((((((((N,N),N),N),N),N),M),(L,(K,K))),(J,((((F,F),F),(F,(F,(H,((I,I),D))))),(G,C)))))))),Q));"
557,"(((((V,V),(U,((B,B),B))),(((((W,W),W),W),W),W)),(((S,(T,T)),((((((R,R),Q),R),Q),((P,P),P)),(O,O))),((L,L),(((F,F),F),((K,K),((((((((((((J,E),J),G),G),I),D),I),G),I),E),D),(((N,M),N),((H,H),C)))))))),A);"
6576,"((((((((V,V),V),V),V),(U,W)),(B,B)),((T,((S,S),(P,((R,Q),O)))),((M,(L,K)),(J,((((E,((H,H),H)),D),(((((((D,D),D),D),D),D),D),D)),((I,I),((F,G),(((((((C,C),C),C),C),C),C),C)))))))),A);"
7800,"(((((W,W),V),(U,U)),(B,B)),(((T,T),(S,(P,(R,(Q,(((O,O),O),O)))))),((((M,N),N),(((L,L),L),(K,K))),((((J,J),J),J),((F,G),((((I,I),I),((E,E),(H,D))),(C,C)))))));"
583,"(A,((((U,B),V),W),(((((T,T),T),T),(S,(((R,((((Q,Q),Q),Q),Q)),((P,P),P)),(O,O)))),((L,(((N,N),(M,M)),K)),(J,((E,(H,D)),((((((F,F),F),F),((((((G,G),G),G),G),G),G)),(I,I)),C)))))));"
6357,"((((W,V),(U,B)),(((S,S),((T,T),((((R,R),Q),((P,P),P)),(O,O)))),(((N,(M,M)),(L,(K,K))),(J,((((E,E),E),((H,H),((D,D),D))),(((F,F),G),((I,I),C))))))),A);"
2726,"(((((V,V),(B,(U,W))),(S,J)),(((T,T),((S,S),(((((R,R),R),Q),Q),(P,((O,O),O))))),(((N,M),(L,(K,K))),(J,((E,((H,H),D)),((F,(I,I)),((C,C),G))))))),A);"
5076,"(((((W,V),(U,U)),B),((T,((S,S),(((((R,R),R),(((Q,Q),Q),Q)),P),(O,O)))),((((N,N),M),((((((((L,L),L),L),L),L),L),L),L)),(G,((F,((((((((E,E),E),E),E),E),(((H,H),H),H)),D),J)),(I,C)))))),A);"
1039,"((((((U,U),B),W),V),(((S,T),(((((R,R),R),R),(Q,Q)),(P,(((O,O),O),O)))),(((E,(((N,M),((((((L,L),L),L),L),L),L)),K)),(H,(D,J))),(((G,G),(F,I)),C)))),A);"
2979,"((((V,V),V),((((((R,Q),Q),R),((P,P),(O,O))),((S,S),((T,T),(((F,F),(D,(G,((N,M),((L,L),(K,K)))))),((E,H),((I,I),((J,J),C))))))),(((((U,U),U),U),B),W))),A);"
9033,"(((W,((V,V),V)),B),(((((S,S),((((T,T),T),T),T)),(((R,(Q,Q)),P),O)),((((N,N),((M,M),M)),(((L,L),L),((K,K),K))),(((J,J),J),(((F,F),F),(C,((((I,I),I),(H,H)),(((((((G,E),D),C),G),D),D),E))))))),A));"
5053,"(((((((V,V),V),V),(U,(B,B))),(W,W)),((((((T,T),T),T),T),(S,(P,((R,Q),O)))),((N,M),((L,K),(((((((((H,D),D),H),H),H),H),H),E),(J,((G,I),(F,C)))))))),A);"
9795,"(A,((((V,V),((U,U),B)),W),(((T,T),((S,S),((((R,R),(Q,Q)),P),(O,O)))),(((N,((M,M),M)),((L,L),(K,K))),(J,((((F,F),((G,G),(I,I))),((E,E),((H,H),(D,D)))),(C,C)))))));"
4903,"((((B,(U,W)),V),((((T,T),T),((((((((S,S),S),S),S),S),S),S),(((((Q,Q),Q),R),Q),(P,O)))),(J,(((N,M),(L,(K,K))),(((((((H,H),H),H),H),H),(E,D)),(G,(F,(I,C)))))))),(A,A));"
5159,"(((((V,V),(U,B)),W),((T,(S,((((R,R),Q),(P,P)),O))),((((N,N),M),(L,K)),((J,J),((((((((E,E),E),E),E),E),E),((H,H),(((D,D),D),D))),((F,G),(I,C))))))),A);"
8479,"((((((U,U),(B,B)),W),V),((((((((((Q,Q),Q),Q),R),Q),Q),Q),P),((S,S),(T,O))),((L,K),((N,M),(((((G,G),G),E),((((((((((((D,D),H),D),D),D),H),D),H),D),D),D),D)),((F,(I,J)),(C,C))))))),A);"
7170,"(A,((((U,B),V),W),((((R,Q),P),O),((S,T),(((((G,G),I),G),(F,(H,((((E,E),D),D),E)))),(((((((N,M),N),M),((L,L),L)),K),J),(C,C)))))));"
11037,"(A,(((((U,U),B),W),V),((T,(S,(((R,(((Q,Q),Q),Q)),P),O))),(((N,((((M,M),M),M),M)),((((L,L),L),L),K)),((((((E,E),E),E),E),(((((H,H),H),H),H),D)),(J,(((F,(((G,G),G),G)),I),C)))))));"
4246,"(((((((V,V),V),U),W),((B,B),B)),(((S,S),(T,((((((R,R),R),R),(((Q,Q),Q),Q)),P),(((O,O),O),O)))),(((((N,N),M),L),K),(J,((E,(H,D)),(((I,I),I),(G,((F,F),C)))))))),A);"
5167,"((((((V,V),V),(U,((B,B),B))),((W,W),W)),((S,((T,T),((((R,R),R),((Q,Q),Q)),((P,P),O)))),(((M,(N,M)),((((L,L),L),(K,K)),((J,J),J))),(I,(((H,H),((E,D),D)),((F,G),C)))))),A);"
6876,"(((((V,V),B),(U,W)),((T,(S,(((R,R),((Q,Q),(P,P))),(O,O)))),(((H,H),(D,D)),((F,F),(G,((((M,((N,N),L)),(K,K)),J),((((C,C),(I,I)),E),E))))))),A);"
10211,"((((W,V),(((((U,U),U),U),U),B)),((T,(((((R,R),R),R),(((Q,Q),Q),Q)),(((S,S),(P,P)),O))),(((N,M),(L,K)),((H,((I,E),((F,((((G,G),G),G),G)),((D,D),J)))),(C,C))))),A);"
10281,"(((((V,V),V),(B,B)),(U,W)),((T,((S,S),((R,(((Q,Q),Q),P)),(O,O)))),((((M,N),M),(L,(K,K))),((H,H),(((E,E),E),(((((G,G),G),G),(I,I)),(((((D,D),D),D),(J,J)),C)))))));"
5687,"((((((V,V),(U,U)),(B,B)),(W,W)),((((S,S),((R,P),Q)),(T,O)),(J,(((N,M),(L,K)),(((H,H),((D,E),D)),(F,(G,(I,C)))))))),A);"
6901,"(((((U,B),W),V),((T,(S,(((R,Q),(((P,P),P),P)),O))),(((N,M),((L,L),((K,K),K))),(((((((J,J),J),J),J),J),J),((((((((E,E),E),E),E),E),(H,H)),D),(((I,I),I),((((F,F),F),(((G,G),G),G)),C))))))),A);"
9078,"(A,(((((V,V),(B,B)),W),(U,U)),((T,((S,S),((((((Q,Q),R),Q),Q),(P,P)),(O,O)))),((((M,N),M),(L,K)),((J,J),(((E,E),(H,H)),(D,(F,(G,(I,C))))))))));"
6918,"(((((U,B),W),V),((T,T),((((((O,((S,S),S)),(((((R,Q),Q),R),R),Q)),O),P),P),(((N,M),((L,L),(K,K))),((J,J),((((((((((((((G,(I,I)),D),C),E),C),E),E),D),(H,H)),C),C),F),E),F)))))),A);"
7686,"((A,A),((((U,B),V),W),((S,((((T,T),T),T),((((R,R),R),(((P,P),P),P)),((((Q,Q),Q),Q),O)))),((L,(((K,K),K),K)),(((((N,N),N),N),M),((E,(D,((H,H),J))),(((((F,F),F),F),G),((((I,I),I),I),C))))))));"
7606,"(((((U,B),V),(W,W)),(((S,S),(((T,T),T),(((((R,R),R),(Q,Q)),(P,P)),O))),(J,(((N,((M,M),M)),((K,L),K)),(I,(((G,F),F),(((E,E),(((D,D),H),D)),C))))))),(A,A));"
8083,"((((((((B,B),W),V),((U,U),U)),(T,(S,(((R,Q),P),((O,O),O))))),((F,((G,(I,I)),(G,((((H,D),E),H),D)))),((N,N),((((L,L),L),K),((M,M),((J,J),J)))))),C),A);"
2624,"((((B,V),(U,W)),((((T,T),T),((S,S),((((R,R),((Q,Q),Q)),((P,P),P)),((((O,O),O),O),O)))),(((N,M),(L,((K,K),K))),((J,J),((H,(E,D)),(G,(((F,F),F),((I,I),C)))))))),(A,A));"
3883,"(((((((W,W),W),W),V),(U,((B,B),B))),(((S,T),((((R,R),(Q,Q)),((((P,P),P),P),P)),(O,O))),(((N,(M,M)),(L,K)),(J,((((((((((D,D),D),D),D),H),H),H),(((E,E),E),E)),H),((((((G,G),G),G),G),F),((I,I),(((C,C),C),C)))))))),A);"
8200,"(((((U,(B,B)),(W,W)),V),(((S,T),(((R,R),Q),(P,(O,O)))),(((N,(M,M)),(L,(K,K))),(J,((I,I),(((F,(G,G)),(((E,E),E),(((H,H),D),D))),(((C,C),C),C))))))),A);"
30,"(((((U,B),V),W),(((S,S),(T,(((R,Q),P),(((O,O),O),O)))),(((((((M,M),M),N),M),(L,L)),K),(J,(I,(((((E,E),E),E),(((((((((H,H),H),H),H),((((((G,G),G),G),G),F),D)),H),H),H),H)),((C,C),C))))))),(A,A));"
10151,"((((W,V),(((U,U),U),((B,B),B))),((((S,S),T),(((((((Q,R),Q),R),R),Q),((P,P),P)),((O,O),O))),((L,((N,M),K)),((J,J),((((((E,E),E),E),E),((H,H),(((D,D),D),D))),(I,(F,((((G,G),G),G),C)))))))),A);"
4413,"((A,A),(((V,V),(((U,U),B),W)),(((S,S),((T,T),(((R,Q),((P,P),P)),O))),((((N,N),(M,M)),((L,L),(K,K))),(J,((((F,F),(G,G)),(E,(H,D))),((I,I),C)))))));"
9414,"(((((((W,W),V),(U,B)),(((((J,J),J),J),J),(((F,F),F),(((((((N,N),N),N),N),M),(((((((H,E),E),E),H),D),D),((((L,L),L),L),K))),((((G,C),I),G),C))))),((((((((((P,P),P),R),R),O),S),O),P),O),Q)),T),A);"
9711,"(((((((B,B),B),B),V),((U,U),((W,W),W))),((((S,S),T),(P,((R,Q),O))),(((((N,N),((M,M),M)),((L,L),K)),(((J,J),J),J)),((((E,(D,D)),H),H),((F,G),(I,C)))))),A);"
3845,"((((U,V),(((B,B),B),W)),((T,((S,S),(((R,(((Q,Q),Q),Q)),(((((P,P),P),P),P),P)),O))),(((N,M),(L,K)),(J,((E,(H,(D,D))),(I,((F,G),C))))))),(A,A));"
3777,"(((((U,((B,B),B)),W),V),((T,(S,((((R,R),(((Q,Q),Q),Q)),(P,P)),O))),(((((N,M),N),M),((L,L),K)),((J,J),(((F,(F,F)),(G,G)),((E,(((D,D),(H,H)),D)),(I,(C,C)))))))),(A,A));"
6164,"((((((((U,U),U),U),B),V),W),((T,(S,((((((R,Q),Q),R),Q),(((P,P),P),P)),(O,O)))),(((N,N),(M,((L,L),K))),((((J,J),J),J),(((F,F),F),((G,((D,(H,H)),E)),(I,(((((C,C),C),C),C),C)))))))),A);"
4282,"(((((((A,A),A),A),A),A),A),((((V,V),W),((((U,U),U),U),B)),(T,((S,(((R,(((((((((((Q,Q),Q),Q),Q),Q),Q),Q),Q),Q),Q),Q)),P),O)),(((L,K),((N,M),((((((J,J),J),J),J),J),J))),(I,(E,(E,((F,G),((H,D),C))))))))));"
6753,"((((W,V),(U,B)),((T,(S,(((((R,R),R),Q),P),(O,O)))),(((N,M),(L,K)),((((J,J),J),J),(((((((((((E,E),E),E),E),E),E),E),E),E),((H,H),((((D,D),D),D),D))),((F,G),(I,(((((((C,C),C),C),C),C),C),C)))))))),A);"
1848,"((((((U,U),(((B,B),B),B)),((((W,W),W),W),W)),V),(((T,T),(S,(((R,Q),(P,P)),(O,O)))),((((N,(M,M)),((L,L),L)),K),(J,((H,H),(D,((((E,E),E),E),(G,(F,(I,C)))))))))),A);"
2625,"((((V,V),((U,(B,B)),W)),(((T,T),(P,((S,S),((R,(((Q,Q),Q),Q)),(((O,O),O),O))))),(((N,(((M,M),M),M)),(L,K)),(((((J,J),J),J),J),(((F,(((((G,G),G),G),G),G)),(((((E,H),H),H),D),D)),(I,C)))))),A);"
5560,"(((((V,V),B),(U,W)),((((S,S),((T,T),T)),((R,(((Q,Q),Q),Q)),((((P,P),P),P),O))),((((N,M),(L,L)),((K,K),K)),(((J,J),J),(((E,E),(H,(D,D))),(((F,F),((G,G),G)),(((I,I),I),((C,C),C)))))))),A);"
5380,"((((((U,U),V),W),B),((T,((S,S),(((P,P),P),(((R,R),(Q,Q)),((O,O),O))))),(((((N,N),((M,M),M)),L),(K,K)),(J,((((E,E),E),(((H,H),H),((D,D),D))),(((((F,F),F),(G,G)),(I,I)),C)))))),A);"
6128,"(((((U,V),B),W),((T,(S,((P,P),((((((R,R),R),R),R),(Q,Q)),(O,O))))),(((N,M),(L,K)),((((((J,J),J),J),J),J),(((((E,E),E),E),(H,D)),(((F,((G,G),G)),(I,I)),C)))))),A);"
111,"(((((((V,V),V),U),B),W),(N,((T,(S,(((((R,R),R),(Q,Q)),P),((O,O),O)))),(J,((F,G),((L,(((N,N),(((M,M),M),M)),((E,((H,H),H)),(D,D)))),((I,((K,K),K)),(C,C)))))))),A);"
7286,"(((((((V,V),V),U),B),((W,W),W)),((((H,H),H),(((((((D,D),E),E),D),E),D),E)),((((L,L),L),(M,(K,K))),(J,(((I,I),(T,((S,S),(((P,((Q,Q),R)),P),(O,O))))),((((((((((G,F),F),G),C),C),C),G),C),G),G)))))),A);"
10603,"((((((W,W),W),V),(U,B)),(((T,T),((R,P),(S,(Q,O)))),((L,(((((M,M),(N,N)),M),M),(K,K))),((((J,J),J),J),((((((((D,H),D),D),(I,I)),D),H),H),(((E,G),F),(((C,C),C),C))))))),A);"
5542,"((((((W,V),B),U),((T,(S,O)),(G,((E,(H,D)),J)))),(((T,(S,(((R,Q),P),O))),(J,(((N,M),(L,K)),((I,((F,G),(E,(H,D)))),C)))),((U,B),W))),(A,A));"
2852,"(((((((V,V),V),(((((B,B),B),B),B),B)),U),(((((W,W),W),W),W),W)),(((T,T),((S,S),((((R,R),Q),P),O))),(((N,M),(L,K)),((G,((E,E),((H,H),(D,D)))),(F,((((J,J),J),J),(I,C))))))),A);"
4830,"(A,((((V,V),((U,U),(B,B))),((W,W),W)),((T,(((S,S),S),(((R,R),((Q,Q),Q)),(((P,P),P),O)))),(((N,M),(((L,L),L),K)),((J,J),((E,(H,D)),((F,G),(I,(C,C)))))))));"
868,"(A,((((((U,U),U),B),V),W),((T,(S,((((R,R),(((Q,Q),Q),Q)),P),O))),((((((N,N),N),((M,M),M)),L),(K,K)),(J,((H,(((E,E),E),D)),(((F,F),((((G,G),G),G),G)),((I,I),(C,C)))))))));"
10230,"(((((V,V),(U,(B,B))),W),(((T,T),((S,S),(((((R,R),R),((Q,Q),Q)),((P,P),P)),O))),(((((N,M),M),L),K),((J,J),(((F,((((((G,G),G),G),G),G),G)),(I,(((D,(E,E)),H),D))),((C,C),C)))))),A);"
10693,"(((((U,((W,W),W)),V),((B,B),B)),((T,(S,(((((((R,R),R),R),R),Q),P),O))),((L,K),((N,M),((((J,J),J),J),((((E,E),E),(((((((H,D),H),D),H),D),D),H)),((F,((G,G),G)),(I,C)))))))),A);"
3671,"(((((W,W),V),((((((U,U),U),U),U),U),B)),(((T,T),((S,S),(P,((R,(((Q,Q),Q),Q)),((O,O),O))))),(((N,(((M,M),M),M)),(L,(K,K))),(J,(((F,G),(E,(H,D))),((I,I),C)))))),A);"
5398,"(((((B,V),U),W),((T,(S,(((((((((((((R,R),R),R),R),R),R),R),R),R),R),((((Q,Q),Q),Q),Q)),P),O))),(((N,(((((((M,M),M),M),M),M),M),M)),(L,K)),(J,(((H,D),E),((F,G),(I,C))))))),A);"
6344,"((((((W,W),V),B),(((((((U,U),U),U),U),U),U),U)),((T,(S,(((R,Q),P),O))),((J,J),(((((N,N),M),L),(K,K)),(I,((((E,E),E),(H,(D,D))),(((F,F),G),(((((C,C),C),C),C),C)))))))),A);"
9978,"(A,((((((((V,V),V),V),V),V),V),((((((U,U),U),U),U),B),W)),((T,(S,(((R,Q),((((P,P),P),P),P)),((O,O),O)))),(((N,M),(L,(K,K))),(J,(((((F,F),F),F),G),((E,(H,D)),((I,I),C))))))));"
9274,"((A,A),((((((V,V),V),U),(W,W)),((B,B),B)),(((((((((((((((Q,P),P),T),P),R),S),R),S),S),R),P),Q),S),T),((O,O),((K,((((((((((((((((((G,J),N),I),J),M),M),E),J),H),E),D),L),G),N),F),H),G),L)),((C,C),C))))));"
3299,"((((((((U,V),W),B),(J,(((L,L),((N,(M,M)),(K,K))),(((H,H),(E,D)),((I,I),(((F,F),G),(C,C))))))),(T,T)),((R,R),(P,((Q,Q),(O,O))))),S),A);"
6059,"(A,((((V,V),(((B,B),B),B)),(((((U,U),U),U),U),((W,W),W))),(((S,(T,(((Q,Q),P),R))),(O,O)),((((((((M,M),N),M),M),M),L),K),((((J,J),J),J),(I,(F,(((((((((((((E,G),D),H),C),D),H),C),H),D),E),H),E),D))))))));"
6293,"((((T,(R,P)),((G,(E,D)),J)),(B,V)),(((((U,V),B),W),((T,(S,(((R,Q),(P,P)),O))),(((N,M),(L,K)),(J,((E,(H,D)),(I,((F,G),C))))))),A));"
5315,"((((((V,V),V),V),((U,U),(B,(W,W)))),((((((((T,T),T),T),T),T),T),(S,((((((R,R),R),R),R),(((((Q,Q),Q),Q),Q),Q)),(O,O)))),((N,((M,M),M)),((L,(K,K)),((H,H),(D,(((E,E),E),(J,(((((C,G),G),C),F),(I,I)))))))))),A);"
3546,"(((((W,V),(((U,U),U),U)),B),(((S,S),(T,(R,(Q,(P,((O,O),O)))))),(((((((N,M),N),M),N),M),((((L,L),L),L),K)),(((J,J),J),(((((E,E),E),E),E),((((((D,C),H),H),I),(((G,G),F),G)),D)))))),A);"
5049,"((((((U,U),B),V),((W,W),W)),((((T,T),T),(S,(P,(((R,R),(Q,Q)),(O,O))))),(((M,(N,M)),(L,(K,K))),((((J,J),J),J),((((E,E),(H,H)),(D,D)),((F,(G,G)),(I,(((C,C),C),C)))))))),A);"
1109,"(((((B,B),(U,W)),V),((T,(S,((P,P),((((R,R),R),((Q,Q),Q)),((O,O),O))))),(((((N,N),(M,M)),L),K),(((J,J),J),((((F,((G,G),I)),H),(E,(D,D))),(((((((C,C),C),C),C),C),C),C)))))),A);"
4259,"(((((W,V),((B,B),B)),U),(((P,P),P),(((R,R),R),((((((Q,T),Q),Q),Q),T),((((O,O),O),O),((S,S),((J,((((L,L),L),(E,E)),((((((((((((((((G,K),H),F),F),F),G),J),I),I),I),D),D),H),F),D),J))),((N,M),((C,C),C))))))))),A);"
5543,"(((((((V,V),V),(B,B)),(W,W)),((U,U),U)),(((T,T),(S,((((R,R),R),((Q,Q),((P,P),P))),(O,O)))),((((I,I),((F,F),((E,(H,D)),(H,D)))),(((M,N),N),(L,K))),(J,(G,C))))),A);"
2404,"((A,A),(((V,V),(B,((U,U),W))),((T,(((((Q,Q),R),(P,P)),R),((S,S),O))),(J,((J,J),(J,(H,(D,((((((N,N),M),M),(L,L)),K),(((((((((E,((I,C),C)),D),G),D),D),H),H),E),F))))))))));"
8533,"((A,((((U,B),V),W),((T,(S,(((R,Q),P),O))),(((N,M),(L,K)),((F,(G,I)),(J,(E,((H,D),C)))))))),(A,(((R,T),(I,(E,(G,C)))),(((U,B),W),V))));"
2704,"((((((B,(B,B)),(W,W)),V),(U,(Q,I))),((T,(((S,S),(S,S)),((((R,R),P),((R,R),P)),(O,O)))),(J,((((N,N),((M,M),M)),(K,K)),((F,(G,H)),(E,(((D,D),D),(H,C)))))))),A);"
7968,"((((((U,U),V),((B,B),B)),((W,W),W)),(((S,S),(T,(((R,Q),((P,P),P)),O))),(((N,N),((L,L),(M,K))),((G,I),(((F,F),((((H,E),H),E),D)),(J,(C,C))))))),A);"
3126,"(((((U,(B,B)),(W,W)),V),((T,((S,S),(((R,R),Q),((P,P),O)))),((N,(M,M)),((L,K),((J,J),(I,(F,((G,G),(((E,E),((H,H),(D,D))),(C,C)))))))))),A);"
6168,"(((((V,V),V),((U,B),W)),(((S,S),(T,((((((((R,R),R),R),R),R),Q),((P,P),P)),(O,O)))),((((N,N),((M,M),M)),(L,((K,K),K))),(J,((((F,G),(I,I)),((E,E),((H,H),((D,D),D)))),(((C,C),C),C)))))),A);"
6412,"((((W,V),(U,B)),((T,((S,S),((P,P),(((R,R),(Q,Q)),(O,O))))),(L,(K,((N,M),((J,J),((F,F),((G,G),((((E,E),E),(H,(D,D))),(I,(((C,C),C),C))))))))))),A);"
8086,"((A,A),((((U,B),V),W),(((T,T),(S,(((((R,R),R),Q),((P,P),P)),O))),((((N,M),((L,L),L)),K),((F,((G,G),G)),((((E,E),((H,H),(D,D))),(J,J)),((I,I),C)))))));"
11122,"((A,A),(((((W,W),V),(U,B)),((S,S),((T,((Q,(((R,R),Q),P)),((O,O),O))),((((N,((M,M),M)),L),(K,K)),((J,J),((((((F,G),G),F),G),(H,H)),((((((((D,E),E),D),D),E),E),E),((I,I),C)))))))),C));"
11043,"((((V,V),((U,B),W)),((S,((T,T),((P,P),((((R,R),R),Q),((((O,O),O),O),O))))),((L,((N,M),K)),(((F,(G,G)),(((H,H),(((E,E),D),D)),((J,J),J))),(I,(C,C)))))),A);"
9644,"(A,(((((V,V),V),(((U,U),U),((B,B),B))),W),((T,(S,((R,Q),(P,(O,O))))),((K,K),((((L,L),L),L),((N,M),((J,J),((D,D),(((E,E),(H,H)),((F,((G,G),I)),C))))))))));"
6507,"((((((V,V),(U,U)),(W,W)),(B,B)),(T,((S,S),(((((Q,R),R),Q),P),((O,O),(((L,L),((K,K),K)),((((((N,((((M,M),M),M),M)),E),D),F),G),(H,((J,J),(((I,I),I),(H,C))))))))))),A);"
2905,"(((((U,B),W),V),((T,(((R,(R,Q)),((P,P),P)),O)),((S,S),(((K,K),(((J,J),J),J)),(F,(I,(L,(G,(((G,G),(((H,E),D),E)),((((M,M),M),N),C)))))))))),(((A,A),A),A));"
25,"((((((((V,V),V),V),V),(W,W)),((U,U),((((((B,B),B),B),B),B),B))),((T,(S,((((R,R),Q),P),O))),(((N,M),(L,K)),(J,((E,((H,H),(D,D))),(((F,(G,G)),(I,I)),C)))))),A);"
